1//		이름	기본생성	최대겹침	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위	아이템	희귀성	상점	로그	상용화	필요	필요	최소능력	최대능력	공격속성	속성	회피율	블럭율	추가스킬	추가스킬	공격스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용대상4	적용대상5	적용대상6	적용값1	적용값2	적용값3	적용값4	적용값5	적용값6	적용변화1	적용변화2	적용변화3	적용변화4	적용변화5	적용변화6	참조값 1	참조값 2	참조값 3	참조값 4	참조값 5	참조값 6	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과	선행스킬	선행스킬1	선행스킬2	선행스킬2	기술	기술	기술	원소이펙트	사용 효과	효과 2	효과 3 	효과 4	효과 5	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류	보석옵션	변환될무기설정	변환될확률설정	레드칩	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대	서브디파인	현재경험치	연속기술	비행속도	비행선회각	비행선회각	비행제한	비행연료	가속연료	팩당연료	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명	최소사용	최대사용	아이템	사용제한	중첩사용	효과적용수치	사용대상	사용대상	귀속해제	귀속여부	귀속해제	타격시	발동 레벨	마법확률	대상	피격시	발동레벨	마법확률	대상	착용시	발동레벨	제련가능	속성제련	보석제련	피어싱	각성	아이템시간	아이템 등급	거래가능	아이템 분류1차	아이템 분류 2차	서버이동	물약저장	외형적용	외형추출
20	II_WEA_KNU_BLOODY_30	IDS_PROPITEM_TXT_017555	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_KNUCKLEHAMMER	JOB_ASSIST	1	=	=	500000	8800000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	0	=	=	339	421	_NONE	0	0	0	0	0	=	WT_MELEE_KNUCKLE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.07	=	AR_SHORT	=	DST_CHR_CHANCECRITICAL	DST_ATTACKSPEED	DST_CRITICAL_BONUS	DST_GIVE_DMG_RATE_ENEMY_BLEEDING	DST_ADJ_HITRATE	=	10	140	63	2	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_KNUCKLE01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_KNU_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGCHEM	SND_PC_DMGCHEC	"""Itm_WeaKnuBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_017556	60	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_WEAPON	TYPE2_WEAPON_KNUCKLE	1	0	1	1
20	II_WEA_CHE_BLOODY_30	IDS_PROPITEM_TXT_017557	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_CHEERSTICK	JOB_ASSIST	1	=	=	500000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	110	200	=	1	0	=	=	373	386	_NONE	0	0	0	0	0	=	WT_MELEE_STICK	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.05	=	AR_SHORT	=	DST_SPELL_RATE	DST_ATKPOWER_RATE	DST_INT	DST_GIVE_DMG_RATE_ENEMY_BLEEDING	DST_ADJ_HITRATE	=	15	16	15	2	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_CHE_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGCHEB	SND_PC_DMGCHEC	"""Itm_WeaCheBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_017558	60	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_WEAPON	TYPE2_WEAPON_STICK	1	0	1	1
20	II_WEA_WAN_BLOODY2_30	IDS_PROPITEM_TXT_017559	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_WAND	JOB_MAGICIAN	1	=	=	500000	2400000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	0	=	=	373	386	_NONE	0	0	0	0	0	=	WT_MAGIC_WAND	=	=	=	=	=	=	=	=	=	0.025	=	AR_RANGE	=	DST_SPELL_RATE	DST_ATKPOWER_RATE	DST_INT	DST_GIVE_DMG_RATE_ENEMY_BLEEDING	DST_ADJ_HITRATE	=	15	14	15	2	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_FIR_WAND01	XI_FIR_WAND01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_WAN_BLOODY2UM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGWANB	SND_PC_DMGWANC	"""Itm_WeaWanBloody2.dds"""	0	""""""	IDS_PROPITEM_TXT_017560	60	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_WEAPON	TYPE2_WEAPON_WAND	1	0	1	1
20	II_WEA_STA_BLOODY_30	IDS_PROPITEM_TXT_017561	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_STAFF	JOB_MAGICIAN	1	=	=	500000	2800000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	110	200	=	1	0	=	=	345	413	_NONE	0	0	0	6	6	=	WT_MELEE_STAFF	=	=	=	=	=	=	=	=	=	0.045	=	AR_SHORT	=	DST_SPELL_RATE	DST_ATKPOWER_RATE	DST_INT	DST_GIVE_DMG_RATE_ENEMY_BLEEDING	DST_ADJ_HITRATE	=	15	20	19	2	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_STA_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGSWD	SND_PC_DMGSWDC	"""Itm_WeaStaBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_017562	60	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_WEAPON	TYPE2_WEAPON_STAFF	1	0	1	1
20	II_WEA_BOW_BLOODY_30	IDS_PROPITEM_TXT_017563	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_BOW	JOB_ACROBAT	1	=	=	500000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	110	200	=	1	0	IK2_BULLET	=	339	376	_NONE	0	0	0	0	0	=	WT_RANGE_BOW	=	=	=	=	=	=	=	=	=	0.07	=	AR_WAND	=	DST_CHR_CHANCECRITICAL	DST_ATKPOWER_RATE	DST_CRITICAL_BONUS	DST_GIVE_DMG_RATE_ENEMY_BLEEDING	DST_ADJ_HITRATE	=	23	16	63	2	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_BOW01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_BOW_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGBOWB	SND_PC_DMGBOWC	"""Itm_WeaBowBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_017564	60	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_WEAPON	TYPE2_WEAPON_BOW	1	0	1	1
20	II_WEA_YOY_BLOODY_30	IDS_PROPITEM_TXT_017565	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_YOYO	JOB_ACROBAT	1	=	=	500000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	110	200	=	1	0	=	=	305	332	_NONE	0	0	0	0	0	=	WT_MELEE_YOYO	=	=	=	=	=	=	=	=	=	0.075	=	AR_HRANGE	=	DST_ATTACKSPEED	DST_ATKPOWER_RATE	DST_CRITICAL_BONUS	DST_GIVE_DMG_RATE_ENEMY_BLEEDING	DST_ADJ_HITRATE	=	460	13	73	2	10	=	=	=	=	=	=	=	=	=	=	=	=	=	SI_GEN_KNOCK_BACK	=	20	=	=	=	=	=	=	=	=	=	=	=	=	XI_ITEM_YOYO_ATK6	XI_HIT_YOY01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_YOY_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGYOYB	SND_PC_DMGYOYC	"""Itm_WeaYoyBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_017566	60	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_WEAPON	TYPE2_WEAPON_YOYO	1	0	1	1
20	II_SYS_SYS_SCR_BXBLOODY_1_30	IDS_PROPITEM_TXT_017567	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_CashPackbox01-32.dds"""	0	""""""	IDS_PROPITEM_TXT_017568	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
20	II_SYS_SYS_SCR_BXBLOODY_2_30	IDS_PROPITEM_TXT_017569	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_CashPackbox01-32.dds"""	0	""""""	IDS_PROPITEM_TXT_017570	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
20	II_SYS_SYS_SCR_BXBLOODY_3_30	IDS_PROPITEM_TXT_017571	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_CashPackbox01-32.dds"""	0	""""""	IDS_PROPITEM_TXT_017572	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
20	II_SYS_SYS_SCR_BXBLOODY_4_30	IDS_PROPITEM_TXT_017573	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_CashPackbox01-32.dds"""	0	""""""	IDS_PROPITEM_TXT_017574	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
20	II_SYS_SYS_SCR_BXBLOODY_5_30	IDS_PROPITEM_TXT_017575	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_CashPackbox01-32.dds"""	0	""""""	IDS_PROPITEM_TXT_017576	1	300	0	0	1	0	0	0	0	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
//20차이벤트용방어구_드라이어드																																																																																																																																																																										
20	II_ARM_M_RIN_HELMET_SET_34_EVENT	IDS_PROPITEM_TXT_017577	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RINGMASTER_HERO	1	=	SEX_MALE	2000000	4050000	100	180	=	4	PARTS_CAP	=	1	=	=	120	200	=	1	0	=	=	667	669	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	1550	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRinSet06Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_017578	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
20	II_ARM_M_RIN_SUIT_SET_34_EVENT	IDS_PROPITEM_TXT_017579	1	1	IK1_ARMOR	IK2_ARMOR	IK3_SUIT	JOB_RINGMASTER_HERO	1	=	SEX_MALE	2000000	4050000	100	180	=	4	PARTS_UPPER_BODY	=	1	PARTS_LOWER_BODY	=	120	200	=	1	0	=	=	1021	1024	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	4000	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRinSet06Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_017580	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_SUIT	1	0	1	1
20	II_ARM_M_RIN_GAUNTLET_SET_34_EVENT	IDS_PROPITEM_TXT_017581	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_RINGMASTER_HERO	1	=	SEX_MALE	2000000	4050000	100	180	=	4	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	667	669	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRinSet06Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_017582	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
20	II_ARM_M_RIN_BOOTS_SET_34_EVENT	IDS_PROPITEM_TXT_017583	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_RINGMASTER_HERO	1	=	SEX_MALE	2000000	4050000	100	180	=	4	PARTS_FOOT	=	1	=	=	120	200	=	1	0	=	=	523	525	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	1950	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRinSet06Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_017584	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
20	II_ARM_M_RAG_HELMET_SET_34_EVENT	IDS_PROPITEM_TXT_017585	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_RANGER_HERO	1	=	SEX_MALE	2000000	4500000	100	180	=	4	PARTS_CAP	=	1	=	=	120	200	=	1	0	=	=	769	771	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	1550	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRagSet06Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_017586	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
20	II_ARM_M_RAG_SUIT_SET_34_EVENT	IDS_PROPITEM_TXT_017587	1	1	IK1_ARMOR	IK2_ARMOR	IK3_SUIT	JOB_RANGER_HERO	1	=	SEX_MALE	2000000	4500000	100	180	=	4	PARTS_UPPER_BODY	=	1	PARTS_LOWER_BODY	=	120	200	=	1	0	=	=	1172	1177	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	4000	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRagSet06Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_017588	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_SUIT	1	0	1	1
20	II_ARM_M_RAG_GAUNTLET_SET_34_EVENT	IDS_PROPITEM_TXT_017589	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_RANGER_HERO	1	=	SEX_MALE	2000000	4500000	100	180	=	4	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	769	772	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRagSet06Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_017590	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
20	II_ARM_M_RAG_BOOTS_SET_34_EVENT	IDS_PROPITEM_TXT_017591	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_BOOTS	JOB_RANGER_HERO	1	=	SEX_MALE	2000000	4500000	100	180	=	4	PARTS_FOOT	=	1	=	=	120	200	=	1	0	=	=	608	611	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	1950	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mRagSet06Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_017592	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_BOOTS	1	0	1	1
20	II_ARM_M_PSY_HELMET_SET_34_EVENT	IDS_PROPITEM_TXT_017593	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_HELMET	JOB_PSYCHIKEEPER_HERO	1	=	SEX_MALE	2000000	3600000	100	180	=	4	PARTS_CAP	=	1	=	=	120	200	=	1	0	=	=	634	635	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	1550	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mPsySet06Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_017594	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_HELMET	1	0	1	1
20	II_ARM_M_PSY_SUIT_SET_34_EVENT	IDS_PROPITEM_TXT_017595	1	1	IK1_ARMOR	IK2_ARMOR	IK3_SUIT	JOB_PSYCHIKEEPER_HERO	1	=	SEX_MALE	2000000	3600000	100	180	=	4	PARTS_UPPER_BODY	=	1	PARTS_LOWER_BODY	=	120	200	=	1	0	=	=	965	968	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	4000	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mPsySet06Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_017596	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_SUIT	1	0	1	1
20	II_ARM_M_PSY_GAUNTLET_SET_34_EVENT	IDS_PROPITEM_TXT_017597	1	1	IK1_ARMOR	IK2_ARMORETC	IK3_GAUNTLET	JOB_PSYCHIKEEPER_HERO	1	=	SEX_MALE	2000000	3600000	100	180	=	4	PARTS_HAND	=	1	=	=	120	200	=	1	0	=	=	634	635	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	ARMOR_SET	=	=	=	2500	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	125	=	=	=	"""itm_mPsySet06Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_017598	125	300	0	0	1	0	0	0	1	1	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_UNIQUE	1	TYPE1_ARMOR	TYPE2_ARMOR_GUNTLET	1	0	1	1
